package_id,customer_id,customer_type,delivery_date,delivery_days,package_value,package_weight_kg,delivery_cost,region,zone,provider,shipping_type,is_peak_season,is_profitable,distance_km
PKG112474,CUST1222,nuevo,2024-11-19,3.6,0.48,1.35,3.56,Lima,Centro,FastCargo,Normal,1,0,211.42231574636176
PKG112475,CUST0782,nuevo,2024-12-25,0.7,0.27,1.82,4.68,Arequipa,Sur,RapidBox,Normal,1,0,579.6008541751065
PKG112476,CUST0751,frecuente,2024-08-28,5.0,0.44,7.25,5.83,Arequipa,Sur,RapidBox,Normal,0,0,100.21531776736528
PKG112477,CUST0732,nuevo,2024-04-06,1.7,3.08,1.61,2.87,La Libertad,Norte,FastCargo,Normal,0,1,34.39124905371956
PKG112478,CUST0036,frecuente,2024-11-07,1.3,0.2,2.79,4.28,Tacna,Sur,EnvíaloYa,Normal,1,0,161.37429891680029
PKG112479,CUST1458,nuevo,2024-09-20,2.9,1.56,1.3,2.88,Cajamarca,Norte,RapidBox,Normal,0,0,113.14242837604603
PKG112480,CUST1806,premium,2024-11-01,1.7,1.32,0.72,3.04,Junín,Centro,RapidBox,Normal,1,0,141.06335673570166
PKG112481,CUST1626,premium,2024-10-17,5.0,3.34,2.22,3.37,Cusco,Sur,LogisticX,Normal,0,0,129.20018742154616
PKG112482,CUST0607,nuevo,2024-06-11,0.8,1.36,3.25,3.75,Lima,Centro,EnvíaloYa,Normal,0,0,61.819328924073666
PKG112483,CUST1846,nuevo,2024-11-02,2.5,0.85,1.18,3.31,Cusco,Sur,RapidBox,Normal,1,0,144.5677565635307
PKG112484,CUST1319,frecuente,2024-03-31,1.2,0.29,2.35,3.24,Huánuco,Centro,FastCargo,Normal,0,0,31.960921969575786
PKG112485,CUST1642,nuevo,2024-11-11,2.3,2.72,1.25,3.42,Piura,Norte,RapidBox,Normal,1,0,174.90962935688182
PKG112486,CUST1674,nuevo,2024-09-23,4.3,0.27,1.4,2.93,Cajamarca,Norte,RapidBox,Normal,0,0,114.94658855256657
PKG112487,CUST0843,frecuente,2024-12-28,2.9,1.28,0.7,4.36,Ica,Sur,LogisticX,Normal,1,0,719.4947103118556
PKG112488,CUST0553,frecuente,2024-02-27,2.9,0.48,4.28,4.18,Puno,Sur,PerúGo,Normal,0,0,19.958103455283524
PKG112489,CUST1004,frecuente,2024-12-01,2.4,1.82,1.01,3.52,Lima,Centro,EnvíaloYa,Normal,1,0,278.74165483326107
PKG112490,CUST1866,nuevo,2024-08-01,2.7,1.23,2.3,3.32,Lambayeque,Norte,PerúGo,Normal,0,0,85.93963061205139
PKG112491,CUST0375,nuevo,2024-11-25,1.5,0.47,1.31,3.6,Arequipa,Sur,FastCargo,Normal,1,0,238.99886976774965
PKG112492,CUST0466,nuevo,2024-12-26,4.0,1.08,2.28,5.07,Ancash,Centro,PerúGo,Normal,1,0,632.4075788292756
PKG112493,CUST1429,frecuente,2024-12-19,3.2,3.52,1.19,4.03,Lima,Centro,LogisticX,Normal,1,0,456.0341135436297
PKG112494,CUST0789,premium,2024-03-10,3.3,0.09,1.04,4.07,Arequipa,Sur,PerúGo,Express,0,0,24.0560986577716
PKG112495,CUST0291,nuevo,2024-12-16,2.6,0.34,0.63,3.62,Puno,Sur,EnvíaloYa,Normal,1,0,418.136668680149
PKG112496,CUST0291,nuevo,2024-08-26,4.3,0.76,2.73,3.56,Pasco,Centro,LogisticX,Normal,0,0,99.17708391541538
PKG112497,CUST0779,nuevo,2024-02-13,0.5,1.37,0.58,2.32,Lima,Centro,LogisticX,Normal,0,0,14.64945425671655
PKG112498,CUST0584,nuevo,2024-05-06,3.3,0.21,2.09,3.14,Apurímac,Sur,EnvíaloYa,Normal,0,0,46.5700183040524
PKG112499,CUST0251,nuevo,2024-01-18,1.8,0.86,2.72,3.37,Arequipa,Sur,RapidBox,Normal,0,0,5.794480194315545
PKG112500,CUST1193,frecuente,2024-03-26,4.2,0.16,4.47,5.8,Callao,Centro,PerúGo,Express,0,0,30.027103796454806
PKG112501,CUST0010,premium,2024-10-12,7.5,2.19,0.63,2.57,Lima,Centro,RapidBox,Normal,0,0,126.0000185628139
PKG112502,CUST0267,nuevo,2024-12-25,1.8,0.17,4.8,6.4,Loreto,Oriente,EnvíaloYa,Normal,1,0,580.9458926507401
PKG112503,CUST0043,premium,2024-12-08,3.3,2.24,2.91,4.74,Callao,Centro,FastCargo,Normal,1,0,331.8205481320438
PKG112504,CUST1119,nuevo,2024-11-04,2.7,0.2,3.09,4.43,Arequipa,Sur,RapidBox,Normal,1,0,151.60507404393869
PKG112505,CUST0857,nuevo,2024-07-16,4.1,0.87,3.08,3.7,Lima,Centro,EnvíaloYa,Normal,0,0,78.23208377194739
PKG112506,CUST0001,frecuente,2024-01-18,10.1,1.05,1.73,4.38,Pasco,Centro,EnvíaloYa,Express,0,0,5.76578475917968
PKG112507,CUST1877,nuevo,2024-02-04,2.9,0.24,1.97,3.01,Tumbes,Norte,LogisticX,Normal,0,0,11.786572110597731
PKG112508,CUST0937,premium,2024-11-29,3.3,1.11,2.39,4.28,Arequipa,Sur,FastCargo,Normal,1,0,263.00313935350044
PKG112509,CUST1380,premium,2024-11-06,1.8,0.56,1.26,3.39,Arequipa,Sur,FastCargo,Normal,1,0,157.28752874683073
PKG112510,CUST1572,nuevo,2024-03-15,4.8,0.57,0.41,2.26,Callao,Centro,EnvíaloYa,Normal,0,0,25.948719685664013
PKG112511,CUST0120,frecuente,2024-12-15,5.0,0.2,4.71,5.92,Moquegua,Sur,RapidBox,Normal,1,0,396.36902333691285
PKG112512,CUST1499,nuevo,2024-11-03,3.3,2.04,1.22,3.34,San Martín,Oriente,EnvíaloYa,Normal,1,0,145.88748518445087
PKG112513,CUST0174,nuevo,2024-12-12,5.3,0.94,1.81,4.18,Huancavelica,Sierra,RapidBox,Normal,1,0,362.9097410988021
PKG112514,CUST1931,frecuente,2024-12-04,1.3,0.48,1.09,3.62,Arequipa,Sur,FastCargo,Normal,1,0,301.434542667463
PKG112515,CUST1495,frecuente,2024-07-22,6.2,0.26,0.6,2.46,Lima,Centro,FastCargo,Normal,0,0,81.10244914663193
PKG112516,CUST0596,frecuente,2024-11-25,2.5,0.64,1.0,5.16,Tacna,Sur,LogisticX,Express,1,0,242.64379176098774
PKG112517,CUST0733,nuevo,2024-12-31,2.0,0.36,3.74,6.69,Lima,Centro,PerúGo,Normal,1,0,974.2612429959388
PKG112518,CUST1155,premium,2024-12-01,7.3,0.54,2.03,4.1,Lima,Centro,EnvíaloYa,Normal,1,0,275.6889313800448
PKG112519,CUST0810,frecuente,2024-06-10,2.2,2.0,1.84,3.04,La Libertad,Norte,RapidBox,Normal,0,0,61.3818677586224
PKG112520,CUST1959,nuevo,2024-11-12,7.7,2.37,1.29,5.18,Cusco,Sur,PerúGo,Express,1,0,179.23068177344314
PKG112521,CUST0133,frecuente,2024-09-21,1.7,0.45,0.84,2.65,San Martín,Oriente,LogisticX,Normal,0,0,113.46258724369575
PKG112522,CUST0807,frecuente,2024-07-02,3.0,0.21,1.65,2.97,Callao,Centro,EnvíaloYa,Normal,0,0,71.33720092664292
PKG112523,CUST1930,frecuente,2024-06-22,0.6,1.53,1.64,2.95,Lima,Centro,LogisticX,Normal,0,0,66.87260744483594
PKG112524,CUST0882,premium,2024-10-07,2.1,1.87,2.35,3.42,Lima,Centro,PerúGo,Normal,0,0,123.41352982087157
PKG112525,CUST0531,premium,2024-07-08,2.3,1.56,1.08,2.69,Puno,Sur,FastCargo,Normal,0,0,74.31447324550301
PKG112526,CUST1902,premium,2024-03-31,1.4,1.08,0.41,2.27,Lima,Centro,RapidBox,Normal,0,0,31.961441820556075
PKG112527,CUST1476,frecuente,2024-12-02,0.9,1.16,1.33,5.44,Lima,Centro,RapidBox,Express,1,0,282.89294499416246
PKG112528,CUST0815,premium,2024-06-27,5.1,0.23,0.86,2.57,Lima,Centro,RapidBox,Normal,0,0,69.35385239789098
PKG112529,CUST0091,nuevo,2024-08-15,2.0,0.55,0.88,2.63,Lima,Centro,RapidBox,Normal,0,0,93.38548913566194
PKG112530,CUST0646,frecuente,2024-12-20,1.7,3.93,1.71,4.36,Arequipa,Sur,PerúGo,Normal,1,0,466.7394145987037
PKG112531,CUST0984,frecuente,2024-11-20,0.5,6.63,1.9,5.62,Callao,Centro,FastCargo,Express,1,1,217.06581455742312
PKG112532,CUST1075,nuevo,2024-12-23,2.4,0.6,5.78,6.84,Cusco,Sur,LogisticX,Normal,1,0,528.3989479101033
PKG112533,CUST0444,premium,2024-11-13,1.0,0.4,0.97,3.28,La Libertad,Norte,LogisticX,Normal,1,0,183.91897194134307
PKG112534,CUST0755,nuevo,2024-08-04,0.9,0.14,1.5,4.43,Lima,Centro,EnvíaloYa,Express,0,0,87.87140812273995
PKG112535,CUST1050,premium,2024-05-15,0.6,0.21,1.58,2.89,Huánuco,Centro,FastCargo,Normal,0,0,50.372948754516045
PKG112536,CUST1955,nuevo,2024-12-10,0.8,2.16,0.33,3.29,Ucayali,Oriente,EnvíaloYa,Normal,1,0,348.8057083997606
PKG112537,CUST1185,premium,2024-09-30,2.8,3.32,1.48,4.48,Arequipa,Sur,PerúGo,Express,0,0,119.20328511060096
PKG112538,CUST1247,premium,2024-11-19,7.8,10.63,0.71,3.19,Lima,Centro,LogisticX,Normal,1,1,210.48233310732311
PKG112539,CUST0517,premium,2024-11-30,0.9,2.4,0.9,3.44,Lambayeque,Norte,FastCargo,Normal,1,0,270.9050868050044
PKG112540,CUST1381,premium,2024-05-30,5.4,0.39,1.83,3.03,Lima,Centro,RapidBox,Normal,0,0,56.55905479774647
PKG112541,CUST0201,frecuente,2024-12-29,2.0,0.6,1.29,4.76,San Martín,Oriente,FastCargo,Normal,1,0,747.3520961444611
PKG112542,CUST0476,frecuente,2024-05-23,3.2,1.45,2.26,3.24,Piura,Norte,EnvíaloYa,Normal,0,0,53.72155623588182
PKG112543,CUST0952,nuevo,2024-12-02,4.7,0.2,2.03,5.84,Lambayeque,Norte,EnvíaloYa,Express,1,0,283.43405958520367
PKG112544,CUST0593,frecuente,2024-04-02,3.4,1.29,0.45,2.29,Arequipa,Sur,LogisticX,Normal,0,0,32.86862918608758
PKG112545,CUST1347,frecuente,2024-12-28,1.4,1.19,4.93,6.82,Apurímac,Sur,PerúGo,Normal,1,0,733.8053285632172
PKG112546,CUST1868,nuevo,2024-06-02,0.5,1.34,1.1,4.17,Lima,Centro,RapidBox,Express,0,0,57.9329526047817
PKG112547,CUST1925,frecuente,2024-11-02,1.9,2.11,2.54,4.09,Lima,Centro,FastCargo,Normal,1,0,144.88737994540764
PKG112548,CUST0773,nuevo,2024-08-13,2.7,12.57,1.77,3.07,Huánuco,Centro,FastCargo,Normal,0,1,92.05354724603941
PKG112549,CUST0780,nuevo,2024-12-20,4.3,5.7,2.63,6.61,Lima,Centro,LogisticX,Express,1,0,468.5814512730964
PKG112550,CUST1934,nuevo,2024-11-03,10.1,1.07,2.42,4.03,Lima,Centro,RapidBox,Normal,1,0,147.6251497158977
PKG112551,CUST1586,nuevo,2024-11-21,1.7,2.43,1.44,3.64,Ucayali,Oriente,EnvíaloYa,Normal,1,0,222.9285198077218
PKG112552,CUST0700,nuevo,2024-05-13,3.0,6.43,4.29,4.24,Piura,Norte,EnvíaloYa,Normal,0,1,49.58509845511463
PKG112553,CUST0788,frecuente,2024-12-25,4.4,0.84,2.03,4.81,Puno,Sur,FastCargo,Normal,1,0,583.464929680283
PKG112554,CUST0424,nuevo,2024-08-04,3.2,0.93,2.08,3.22,Lima,Centro,FastCargo,Normal,0,0,87.72366629610931
PKG112555,CUST0432,frecuente,2024-03-01,1.8,1.04,2.92,3.5,Cusco,Sur,LogisticX,Normal,0,0,21.056859633238325
PKG112556,CUST0436,premium,2024-05-13,0.7,1.19,2.57,4.88,Arequipa,Sur,LogisticX,Express,0,0,49.21929464930874
PKG112557,CUST1660,frecuente,2024-04-28,5.5,1.03,2.0,3.09,Junín,Centro,LogisticX,Normal,0,0,43.16772084301462
PKG112558,CUST0218,frecuente,2024-03-06,1.4,2.19,1.46,2.78,Arequipa,Sur,LogisticX,Normal,0,0,22.89872489455434
PKG112559,CUST0943,frecuente,2024-10-26,2.4,2.49,2.99,3.77,Junín,Centro,EnvíaloYa,Normal,0,0,135.11495666995702
PKG112560,CUST1091,premium,2024-07-09,1.8,1.87,0.81,2.55,Ucayali,Oriente,EnvíaloYa,Normal,0,0,74.65064462751579
PKG112561,CUST1038,nuevo,2024-10-28,0.9,0.52,2.44,3.49,Lambayeque,Norte,EnvíaloYa,Normal,0,0,136.41627431098044
PKG112562,CUST1523,frecuente,2024-02-18,4.3,0.9,1.87,4.47,Puno,Sur,RapidBox,Express,0,0,16.510014640445753
PKG112563,CUST1722,nuevo,2024-11-11,4.1,2.17,2.02,3.87,Cusco,Sur,EnvíaloYa,Normal,1,0,177.8210317128239
PKG112564,CUST1345,nuevo,2024-11-17,1.2,4.56,3.04,6.23,Lima,Centro,FastCargo,Express,1,0,199.7655260454705
PKG112565,CUST1769,frecuente,2024-06-04,0.6,5.69,2.87,3.55,Ica,Sur,PerúGo,Normal,0,1,58.808818418643774
PKG112566,CUST0843,frecuente,2024-11-09,2.9,1.43,4.29,6.88,Arequipa,Sur,EnvíaloYa,Express,1,0,168.36546133600797
PKG112567,CUST1475,nuevo,2024-07-04,2.5,2.15,2.5,3.4,Moquegua,Sur,EnvíaloYa,Normal,0,0,72.60570906023148
PKG112568,CUST0542,frecuente,2024-04-05,3.1,4.28,2.51,3.32,Cusco,Sur,LogisticX,Normal,0,1,34.07729439264908
PKG112569,CUST0657,frecuente,2024-11-23,1.4,0.8,2.19,4.08,Tacna,Sur,RapidBox,Normal,1,0,228.20832016186787
PKG112570,CUST1721,frecuente,2024-12-11,2.6,1.61,4.82,5.9,Arequipa,Sur,PerúGo,Normal,1,0,360.6785418054442
PKG112571,CUST0231,nuevo,2024-04-03,7.3,0.16,1.45,2.79,Callao,Centro,RapidBox,Normal,0,0,33.34807197986448
PKG112572,CUST0289,frecuente,2024-12-18,2.7,0.13,0.67,3.69,Junín,Centro,FastCargo,Normal,1,0,437.9623589837962
PKG112573,CUST1425,frecuente,2024-11-13,2.6,0.99,1.88,5.53,Apurímac,Sur,RapidBox,Express,1,0,182.5125624798577
PKG112574,CUST0580,nuevo,2024-12-04,2.9,3.02,1.32,3.74,Callao,Centro,LogisticX,Normal,1,0,296.7019003195047
PKG112575,CUST1532,premium,2024-11-24,2.1,1.31,4.43,5.39,Lima,Centro,LogisticX,Normal,1,0,236.3045513799392
PKG112576,CUST1705,frecuente,2024-12-17,3.3,0.64,1.58,4.2,Lambayeque,Norte,LogisticX,Normal,1,0,429.86220291000114
PKG112577,CUST0021,premium,2024-02-06,2.4,0.18,1.39,2.72,Lima,Centro,FastCargo,Normal,0,0,12.317639706408565
PKG112578,CUST0050,frecuente,2024-12-30,2.4,1.85,2.22,5.57,Piura,Norte,RapidBox,Normal,1,0,866.7493040619389
PKG112579,CUST1522,frecuente,2024-12-17,1.0,0.54,1.75,4.28,Apurímac,Sur,PerúGo,Normal,1,0,424.16748676730424
PKG112580,CUST0541,frecuente,2024-01-27,3.4,0.58,0.97,2.5,Tacna,Sur,RapidBox,Normal,0,0,8.857316986761708
PKG112581,CUST0984,frecuente,2024-06-03,3.2,0.3,2.01,3.12,Huánuco,Centro,FastCargo,Normal,0,0,58.19438023760809
PKG112582,CUST0178,nuevo,2024-11-05,4.1,0.25,0.66,4.76,Lima,Centro,RapidBox,Express,1,0,153.27256377557333
PKG112583,CUST1176,nuevo,2024-12-14,0.6,4.01,3.73,5.34,La Libertad,Norte,PerúGo,Normal,1,0,387.98834951417524
PKG112584,CUST1864,frecuente,2024-07-09,4.3,0.17,2.19,4.74,Lima,Centro,LogisticX,Express,0,0,74.88637650012899
PKG112585,CUST0945,nuevo,2024-01-31,1.7,0.47,3.51,3.78,Arequipa,Sur,FastCargo,Normal,0,0,10.216880397937352
PKG112586,CUST1433,frecuente,2024-12-05,5.8,0.16,0.76,3.43,Lima,Centro,PerúGo,Normal,1,0,302.70927073974116
PKG112587,CUST0632,frecuente,2024-09-21,4.0,2.34,2.87,3.66,San Martín,Oriente,LogisticX,Normal,0,0,113.82573940032029
PKG112588,CUST1061,frecuente,2024-12-02,2.2,0.72,0.53,3.26,Ica,Sur,PerúGo,Normal,1,0,286.27357415755097
PKG112589,CUST1521,nuevo,2024-07-17,2.0,0.86,2.39,3.35,Apurímac,Sur,LogisticX,Normal,0,0,78.76849866724724
PKG112590,CUST1701,frecuente,2024-12-09,1.0,1.13,1.32,5.57,Ica,Sur,PerúGo,Express,1,0,341.5811029250791
PKG112591,CUST0919,premium,2024-08-08,7.6,2.13,1.99,3.17,Lima,Centro,PerúGo,Normal,0,0,89.57355410560184
PKG112592,CUST0638,nuevo,2024-10-17,1.3,1.42,1.32,2.92,Arequipa,Sur,FastCargo,Normal,0,0,129.41301879457433
PKG112593,CUST1560,frecuente,2024-12-24,4.0,0.25,0.4,3.8,Piura,Norte,PerúGo,Normal,1,0,553.9035104576465
PKG112594,CUST1461,frecuente,2024-03-31,0.6,2.11,3.94,4.03,Lima,Centro,LogisticX,Normal,0,0,32.048916988770934
PKG112595,CUST1852,frecuente,2024-11-11,2.5,0.72,1.17,3.37,Junín,Centro,LogisticX,Normal,1,0,174.5468397148678
PKG112596,CUST0074,frecuente,2024-12-09,1.4,0.69,2.23,4.36,Puno,Sur,PerúGo,Normal,1,0,336.23167181320525
PKG112597,CUST0187,premium,2024-11-24,8.0,2.72,3.17,4.66,Ancash,Centro,LogisticX,Normal,1,0,235.09235787624138
PKG112598,CUST1580,premium,2024-09-17,3.5,0.29,0.43,2.44,Cajamarca,Norte,PerúGo,Normal,0,0,111.21449438657858
PKG112599,CUST1292,frecuente,2024-12-07,0.5,0.49,1.32,3.81,Piura,Norte,LogisticX,Normal,1,0,324.41422685234784
PKG112600,CUST0112,premium,2024-10-19,3.8,5.56,10.74,7.63,Loreto,Oriente,PerúGo,Normal,0,0,130.4889025775542
PKG112601,CUST0864,nuevo,2024-11-18,1.5,2.22,2.45,4.18,Lima,Centro,EnvíaloYa,Normal,1,0,206.49319438444937
PKG112602,CUST0735,frecuente,2024-07-23,1.0,0.93,1.79,4.56,Lima,Centro,EnvíaloYa,Express,0,0,81.82921031767188
PKG112603,CUST1068,frecuente,2024-02-05,2.9,0.14,4.72,4.38,Pasco,Centro,LogisticX,Normal,0,0,11.836629053296852
PKG112604,CUST0272,frecuente,2024-05-04,5.5,1.01,1.26,2.72,Lima,Centro,FastCargo,Normal,0,0,45.7736057409071
PKG112605,CUST0184,frecuente,2024-10-12,3.0,1.94,1.81,3.16,Amazonas,Sierra,FastCargo,Normal,0,0,126.03120878866312
PKG112606,CUST0638,frecuente,2024-12-19,3.4,0.23,1.96,6.18,Arequipa,Sur,EnvíaloYa,Express,1,0,448.66908533140963
PKG112607,CUST1090,nuevo,2024-03-21,3.5,0.71,1.24,2.68,Cusco,Sur,EnvíaloYa,Normal,0,0,28.26213183683629
PKG112608,CUST0956,premium,2024-07-12,3.3,2.01,1.17,4.24,San Martín,Oriente,LogisticX,Express,0,0,76.12636307243883
PKG112609,CUST1459,frecuente,2024-07-20,0.7,1.05,0.43,3.88,Ica,Sur,EnvíaloYa,Express,0,0,80.13833011005265
PKG112610,CUST0939,nuevo,2024-12-04,2.8,5.91,1.76,4.01,Ica,Sur,EnvíaloYa,Normal,1,1,301.30663859832845
PKG112611,CUST0727,nuevo,2024-11-06,1.0,0.58,1.24,3.37,Loreto,Oriente,FastCargo,Normal,1,0,156.93299092183798
PKG112612,CUST0080,nuevo,2024-09-10,5.0,2.37,1.53,4.48,La Libertad,Norte,FastCargo,Express,0,0,107.55404657894974
PKG112613,CUST0938,nuevo,2024-02-08,2.7,0.4,0.51,2.28,Apurímac,Sur,FastCargo,Normal,0,0,12.944470929881083
PKG112614,CUST1395,frecuente,2024-12-28,0.8,0.54,2.27,5.23,Ancash,Centro,FastCargo,Normal,1,0,704.4817595440143
PKG112615,CUST1449,premium,2024-12-08,3.3,1.33,0.65,3.43,Arequipa,Sur,PerúGo,Normal,1,0,329.1789405727405
PKG112616,CUST0791,frecuente,2024-02-04,2.5,0.1,6.25,6.65,Ica,Sur,EnvíaloYa,Express,0,0,11.589568984641158
PKG112617,CUST1457,frecuente,2024-01-29,3.4,0.52,1.71,2.87,Pasco,Centro,PerúGo,Normal,0,0,9.505727983326317
PKG112618,CUST1409,nuevo,2024-06-03,4.0,4.38,3.69,3.96,San Martín,Oriente,EnvíaloYa,Normal,0,1,58.24363992559528
PKG112619,CUST0618,nuevo,2024-02-01,2.7,1.42,1.45,2.75,Arequipa,Sur,LogisticX,Normal,0,0,10.437382065202074
PKG112620,CUST1937,nuevo,2024-11-30,2.8,0.31,3.14,4.73,Tumbes,Norte,RapidBox,Normal,1,0,270.22290734098567
PKG112621,CUST0733,frecuente,2024-05-05,1.2,0.48,1.77,2.98,San Martín,Oriente,RapidBox,Normal,0,0,45.90410297404199
PKG112622,CUST0112,frecuente,2024-12-17,3.5,0.07,1.35,5.78,La Libertad,Norte,LogisticX,Express,1,0,426.20993557370815
PKG112623,CUST1313,premium,2024-11-14,0.5,1.58,2.72,4.3,La Libertad,Norte,RapidBox,Normal,1,0,188.52888354572076
PKG112624,CUST1299,nuevo,2024-10-23,3.3,0.89,1.44,2.99,Loreto,Oriente,EnvíaloYa,Normal,0,0,132.95728142780166
PKG112625,CUST1448,nuevo,2024-03-09,2.7,0.91,1.22,2.66,Lima,Centro,PerúGo,Normal,0,0,23.783539042023534
PKG112626,CUST1814,nuevo,2024-03-20,1.9,4.05,3.08,3.6,La Libertad,Norte,EnvíaloYa,Normal,0,1,27.97364710548938
PKG112627,CUST0996,nuevo,2024-03-14,0.6,0.94,1.61,2.86,Ayacucho,Sur,RapidBox,Normal,0,0,25.836880380588706
PKG112628,CUST0809,nuevo,2024-05-09,1.0,1.76,2.85,3.52,Apurímac,Sur,RapidBox,Normal,0,0,47.595179750109004
PKG112629,CUST1309,premium,2024-03-04,2.8,1.07,0.71,2.4,Lima,Centro,FastCargo,Normal,0,0,21.999934986120095
PKG112630,CUST0530,premium,2024-07-14,4.0,1.01,5.3,4.8,Callao,Centro,FastCargo,Normal,0,0,77.41262273857542
PKG112631,CUST1408,frecuente,2024-12-09,2.9,0.42,0.67,3.45,Callao,Centro,EnvíaloYa,Normal,1,0,334.4115412096111
PKG112632,CUST1905,premium,2024-03-30,6.9,0.08,1.78,2.95,Lima,Centro,LogisticX,Normal,0,0,31.684381480866552
PKG112633,CUST0836,frecuente,2024-07-01,4.7,1.44,2.46,4.87,Lima,Centro,FastCargo,Express,0,0,71.14669583579251
PKG112634,CUST0348,premium,2024-10-01,0.5,0.18,1.65,3.06,Ancash,Centro,FastCargo,Normal,0,0,119.4680150813053
PKG112635,CUST0693,nuevo,2024-11-14,0.5,0.51,3.43,4.71,Callao,Centro,PerúGo,Normal,1,0,190.3003569524746
PKG112636,CUST0469,frecuente,2024-05-24,7.9,0.17,0.79,4.0,Lima,Centro,FastCargo,Express,0,0,54.18722029100616
PKG112637,CUST0706,frecuente,2024-11-14,2.5,2.01,1.73,3.73,San Martín,Oriente,EnvíaloYa,Normal,1,0,190.365533123306
PKG112638,CUST1638,nuevo,2024-04-22,5.3,0.95,2.24,4.7,Ucayali,Oriente,LogisticX,Express,0,0,40.62928339522269
PKG112639,CUST0273,nuevo,2024-11-16,1.6,0.24,1.81,3.79,Huancavelica,Sierra,LogisticX,Normal,1,0,197.45191738475904
PKG112640,CUST0353,nuevo,2024-12-06,2.8,0.48,2.3,4.34,Piura,Norte,EnvíaloYa,Normal,1,0,310.753521937134
PKG112641,CUST1387,nuevo,2024-01-15,6.7,0.37,5.59,6.3,Amazonas,Sierra,RapidBox,Express,0,0,4.682568339765685
PKG112642,CUST1813,nuevo,2024-12-24,2.3,1.76,2.7,5.12,Callao,Centro,PerúGo,Normal,1,0,550.071226735019
PKG112643,CUST0799,nuevo,2024-11-26,1.6,0.17,1.54,3.76,Lima,Centro,PerúGo,Normal,1,0,249.47962030586902
PKG112644,CUST0011,nuevo,2024-12-25,2.9,0.24,0.36,3.88,Ayacucho,Sur,RapidBox,Normal,1,0,598.7340003841452
PKG112645,CUST1006,frecuente,2024-06-10,1.1,0.28,5.49,6.37,La Libertad,Norte,EnvíaloYa,Express,0,0,61.48718473508362
PKG112646,CUST1224,frecuente,2024-12-24,5.8,1.02,3.94,5.85,Lima,Centro,FastCargo,Normal,1,0,557.1952637678592
PKG112647,CUST1978,frecuente,2024-10-03,3.9,0.38,1.32,2.9,Arequipa,Sur,PerúGo,Normal,0,0,120.86857037767467
PKG112648,CUST0378,frecuente,2024-04-02,2.5,0.09,3.52,3.83,Lima,Centro,RapidBox,Normal,0,0,32.87804013047684
PKG112649,CUST0248,nuevo,2024-11-29,3.2,2.39,2.22,4.19,Lima,Centro,RapidBox,Normal,1,0,267.33446287896123
PKG112650,CUST1436,nuevo,2024-11-24,3.2,0.44,0.5,4.86,Ancash,Centro,RapidBox,Express,1,0,237.28727538743874
PKG112651,CUST0152,frecuente,2024-12-22,1.4,1.24,1.4,4.28,Arequipa,Sur,PerúGo,Normal,1,0,509.779784040355
PKG112652,CUST1656,nuevo,2024-07-04,0.8,0.99,0.87,2.58,Junín,Centro,RapidBox,Normal,0,0,72.47567807127062
PKG112653,CUST0416,premium,2024-11-16,6.6,0.63,6.22,6.33,Arequipa,Sur,LogisticX,Normal,1,0,198.43717076936952
PKG112654,CUST0826,frecuente,2024-12-27,0.5,2.76,1.11,4.42,Lima,Centro,PerúGo,Normal,1,0,644.1392052562705
PKG112655,CUST0724,frecuente,2024-12-16,4.9,0.36,2.64,4.76,Callao,Centro,PerúGo,Normal,1,0,411.71811427550296
PKG112656,CUST1373,nuevo,2024-12-10,3.0,0.35,0.74,3.52,Ancash,Centro,EnvíaloYa,Normal,1,0,345.5848320884563
PKG112657,CUST1143,frecuente,2024-12-17,2.5,0.76,3.77,5.44,Lima,Centro,FastCargo,Normal,1,0,421.8433363687066
PKG112658,CUST1491,nuevo,2024-12-13,2.6,0.21,3.17,4.98,Arequipa,Sur,EnvíaloYa,Normal,1,0,371.9406749123329
PKG112659,CUST1240,premium,2024-08-19,1.1,0.59,1.27,2.83,San Martín,Oriente,PerúGo,Normal,0,0,95.33181059144503
PKG112660,CUST1363,nuevo,2024-01-10,4.2,0.75,2.29,4.65,Callao,Centro,RapidBox,Express,0,0,3.1339270157296277
PKG112661,CUST0244,premium,2024-12-30,5.1,0.62,1.19,5.0,Puno,Sur,PerúGo,Normal,1,0,878.3284442207604
PKG112662,CUST0111,premium,2024-12-04,11.7,0.63,2.08,4.18,Cajamarca,Norte,EnvíaloYa,Normal,1,0,298.2082270019565
PKG112663,CUST1582,nuevo,2024-05-17,3.9,0.67,2.81,3.51,La Libertad,Norte,PerúGo,Normal,0,0,51.19525190057536
PKG112664,CUST1694,nuevo,2024-12-01,7.8,1.34,1.12,3.58,Cusco,Sur,PerúGo,Normal,1,0,275.65808671916693
PKG112665,CUST0678,premium,2024-08-10,4.3,0.2,1.54,2.95,La Libertad,Norte,FastCargo,Normal,0,0,90.6920604869689
PKG112666,CUST0992,frecuente,2024-05-30,3.0,0.05,1.89,3.06,Arequipa,Sur,LogisticX,Normal,0,0,56.670025692183025
PKG112667,CUST1558,frecuente,2024-11-09,1.1,1.55,1.65,3.63,Lima,Centro,LogisticX,Normal,1,0,166.9204294032149
PKG112668,CUST1527,premium,2024-01-07,3.4,0.23,2.38,3.19,Huánuco,Centro,EnvíaloYa,Normal,0,0,2.1440420541460266
